date,Generic_Drug,daily_dispenses,daily_cost_volume,daily_cdsco_alerts,in_shortage,demand_lag_7d,demand_lag_30d,demand_rolling_avg_14d,alert_count_last_30d,day_of_week,month
2020-12-16,Pantoprazole,12.0,150.0,0.0,0,12.0,12.0,11.642857142857142,0.0,2,12
2020-12-17,Pantoprazole,9.0,112.5,0.0,0,4.0,11.0,11.857142857142858,0.0,3,12
2020-12-18,Pantoprazole,11.0,137.5,0.0,0,15.0,13.0,11.642857142857142,0.0,4,12
2020-12-19,Pantoprazole,7.0,87.5,0.0,0,15.0,11.0,11.428571428571429,0.0,5,12
2020-12-20,Pantoprazole,14.0,175.0,0.0,0,18.0,11.0,11.571428571428571,0.0,6,12
2020-12-21,Pantoprazole,9.0,112.5,0.0,0,13.0,10.0,11.785714285714286,0.0,0,12
2020-12-22,Pantoprazole,10.0,125.0,0.0,0,11.0,16.0,11.571428571428571,0.0,1,12
2020-12-23,Pantoprazole,10.0,125.0,0.0,0,12.0,16.0,11.428571428571429,0.0,2,12
2020-12-24,Pantoprazole,13.0,162.5,0.0,0,9.0,11.0,11.285714285714286,0.0,3,12
2020-12-25,Pantoprazole,14.0,175.0,0.0,0,11.0,11.0,11.928571428571429,0.0,4,12
2020-12-26,Pantoprazole,16.0,200.0,0.0,0,7.0,14.0,11.857142857142858,0.0,5,12
2020-12-27,Pantoprazole,10.0,125.0,0.0,0,14.0,13.0,11.928571428571429,0.0,6,12
2020-12-28,Pantoprazole,12.0,150.0,0.0,0,9.0,7.0,11.357142857142858,0.0,0,12
2020-12-29,Pantoprazole,8.0,100.0,0.0,0,10.0,10.0,11.285714285714286,0.0,1,12
2020-12-30,Pantoprazole,13.0,162.5,0.0,0,10.0,14.0,11.071428571428571,0.0,2,12
2020-12-31,Pantoprazole,9.0,112.5,0.0,0,13.0,11.0,11.142857142857142,0.0,3,12
2021-01-01,Pantoprazole,7.0,87.5,0.0,0,14.0,9.0,11.142857142857142,0.0,4,1
2021-01-02,Pantoprazole,9.0,112.5,0.0,0,16.0,12.0,10.857142857142858,0.0,5,1
2021-01-03,Pantoprazole,16.0,200.0,0.0,0,10.0,14.0,11.0,0.0,6,1
2021-01-04,Pantoprazole,10.0,125.0,0.0,0,12.0,5.0,11.142857142857142,0.0,0,1
2021-01-05,Pantoprazole,16.0,200.0,0.0,0,8.0,11.0,11.214285714285714,0.0,1,1
2021-01-06,Pantoprazole,20.0,250.0,0.0,0,13.0,12.0,11.642857142857142,0.0,2,1
2021-01-07,Pantoprazole,12.0,150.0,0.0,0,9.0,12.0,12.357142857142858,0.0,3,1
2021-01-08,Pantoprazole,20.0,250.0,0.0,0,7.0,12.0,12.285714285714286,0.0,4,1
2021-01-09,Pantoprazole,7.0,87.5,1.0,0,9.0,4.0,12.714285714285714,0.0,5,1
2021-01-10,Pantoprazole,10.0,125.0,0.0,0,16.0,15.0,12.071428571428571,1.0,6,1
2021-01-11,Pantoprazole,12.0,150.0,0.0,0,10.0,15.0,12.071428571428571,1.0,0,1
2021-01-12,Pantoprazole,10.0,125.0,0.0,0,16.0,18.0,12.071428571428571,1.0,1,1
2021-01-13,Pantoprazole,9.0,112.5,0.0,0,20.0,13.0,12.214285714285714,1.0,2,1
2021-01-14,Pantoprazole,14.0,175.0,0.0,0,12.0,11.0,11.928571428571429,1.0,3,1
2021-01-15,Pantoprazole,10.0,125.0,0.0,0,20.0,12.0,12.285714285714286,1.0,4,1
2021-01-16,Pantoprazole,8.0,100.0,0.0,0,7.0,9.0,12.5,1.0,5,1
2021-01-17,Pantoprazole,13.0,162.5,0.0,0,10.0,11.0,12.428571428571429,1.0,6,1
2021-01-18,Pantoprazole,15.0,187.5,0.0,0,12.0,7.0,12.214285714285714,1.0,0,1
2021-01-19,Pantoprazole,8.0,100.0,0.0,0,10.0,14.0,12.571428571428571,1.0,1,1
2021-01-20,Pantoprazole,13.0,162.5,0.0,0,9.0,9.0,12.0,1.0,2,1
2021-01-21,Pantoprazole,4.0,50.0,0.0,0,14.0,10.0,11.5,1.0,3,1
2021-01-22,Pantoprazole,11.0,137.5,0.0,0,10.0,10.0,10.928571428571429,1.0,4,1
2021-01-23,Pantoprazole,12.0,150.0,0.0,0,8.0,13.0,10.285714285714286,1.0,5,1
2021-01-24,Pantoprazole,10.0,125.0,0.0,0,13.0,14.0,10.642857142857142,1.0,6,1
2021-01-25,Pantoprazole,7.0,87.5,0.0,0,15.0,16.0,10.642857142857142,1.0,0,1
2021-01-26,Pantoprazole,17.0,212.5,0.0,0,8.0,10.0,10.285714285714286,1.0,1,1
2021-01-27,Pantoprazole,12.0,150.0,0.0,0,13.0,12.0,10.785714285714286,1.0,2,1
2021-01-28,Pantoprazole,10.0,125.0,0.0,0,4.0,8.0,11.0,1.0,3,1
2021-01-29,Pantoprazole,7.0,87.5,0.0,0,11.0,13.0,10.714285714285714,1.0,4,1
2021-01-30,Pantoprazole,10.0,125.0,0.0,0,12.0,9.0,10.5,1.0,5,1
2021-01-31,Pantoprazole,10.0,125.0,0.0,0,10.0,7.0,10.642857142857142,1.0,6,1
2021-02-01,Pantoprazole,6.0,75.0,0.0,0,7.0,9.0,10.428571428571429,1.0,0,2
2021-02-02,Pantoprazole,10.0,125.0,0.0,0,17.0,16.0,9.785714285714286,1.0,1,2
2021-02-03,Pantoprazole,12.0,150.0,0.0,0,12.0,10.0,9.928571428571429,1.0,2,2
2021-02-04,Pantoprazole,10.0,125.0,0.0,0,10.0,16.0,9.857142857142858,1.0,3,2
2021-02-05,Pantoprazole,15.0,187.5,0.0,0,7.0,20.0,10.285714285714286,1.0,4,2
2021-02-06,Pantoprazole,13.0,162.5,0.0,0,10.0,12.0,10.571428571428571,1.0,5,2
2021-02-07,Pantoprazole,10.0,125.0,0.0,0,10.0,20.0,10.642857142857142,1.0,6,2
2021-02-08,Pantoprazole,15.0,187.5,0.0,0,6.0,7.0,10.642857142857142,1.0,0,2
2021-02-09,Pantoprazole,9.0,112.5,0.0,0,10.0,10.0,11.214285714285714,0.0,1,2
2021-02-10,Pantoprazole,12.0,150.0,0.0,0,12.0,12.0,10.642857142857142,0.0,2,2
2021-02-11,Pantoprazole,13.0,162.5,0.0,0,10.0,10.0,10.642857142857142,0.0,3,2
2021-02-12,Pantoprazole,16.0,200.0,0.0,0,15.0,9.0,10.857142857142858,0.0,4,2
2021-02-13,Pantoprazole,13.0,162.5,0.0,0,13.0,14.0,11.5,0.0,5,2
2021-02-14,Pantoprazole,12.0,150.0,0.0,0,10.0,10.0,11.714285714285714,0.0,6,2
2021-02-15,Pantoprazole,10.0,125.0,0.0,0,15.0,8.0,11.857142857142858,0.0,0,2
2021-02-16,Pantoprazole,11.0,137.5,0.0,0,9.0,13.0,12.142857142857142,0.0,1,2
2021-02-17,Pantoprazole,7.0,87.5,0.0,0,12.0,15.0,12.214285714285714,0.0,2,2
2021-02-18,Pantoprazole,10.0,125.0,0.0,0,13.0,8.0,11.857142857142858,0.0,3,2
2021-02-19,Pantoprazole,13.0,162.5,0.0,0,16.0,13.0,11.857142857142858,0.0,4,2
2021-02-20,Pantoprazole,10.0,125.0,0.0,0,13.0,4.0,11.714285714285714,0.0,5,2
2021-02-21,Pantoprazole,12.0,150.0,0.0,0,12.0,11.0,11.5,0.0,6,2
2021-02-22,Pantoprazole,16.0,200.0,0.0,0,10.0,12.0,11.642857142857142,0.0,0,2
2021-02-23,Pantoprazole,13.0,162.5,0.0,0,11.0,10.0,11.714285714285714,0.0,1,2
2021-02-24,Pantoprazole,11.0,137.5,0.0,0,7.0,7.0,12.0,0.0,2,2
2021-02-25,Pantoprazole,7.0,87.5,0.0,0,10.0,17.0,11.928571428571429,0.0,3,2
2021-02-26,Pantoprazole,10.0,125.0,0.0,0,13.0,12.0,11.5,0.0,4,2
2021-02-27,Pantoprazole,16.0,200.0,0.0,0,10.0,10.0,11.071428571428571,0.0,5,2
2021-02-28,Pantoprazole,7.0,87.5,0.0,0,12.0,7.0,11.285714285714286,0.0,6,2
2021-03-01,Pantoprazole,9.0,112.5,0.0,0,16.0,10.0,10.928571428571429,0.0,0,3
2021-03-02,Pantoprazole,9.0,112.5,0.0,0,13.0,10.0,10.857142857142858,0.0,1,3
2021-03-03,Pantoprazole,12.0,150.0,0.0,0,11.0,6.0,10.714285714285714,0.0,2,3
2021-03-04,Pantoprazole,12.0,150.0,0.0,0,7.0,10.0,11.071428571428571,0.0,3,3
2021-03-05,Pantoprazole,16.0,200.0,0.0,0,10.0,12.0,11.214285714285714,0.0,4,3
2021-03-06,Pantoprazole,8.0,100.0,0.0,0,16.0,10.0,11.428571428571429,0.0,5,3
2021-03-07,Pantoprazole,17.0,212.5,0.0,0,7.0,15.0,11.285714285714286,0.0,6,3
2021-03-08,Pantoprazole,9.0,112.5,0.0,0,9.0,13.0,11.642857142857142,0.0,0,3
2021-03-09,Pantoprazole,17.0,212.5,0.0,0,9.0,10.0,11.142857142857142,0.0,1,3
2021-03-10,Pantoprazole,16.0,200.0,0.0,0,12.0,15.0,11.428571428571429,0.0,2,3
2021-03-11,Pantoprazole,14.0,175.0,0.0,0,12.0,9.0,11.785714285714286,0.0,3,3
2021-03-12,Pantoprazole,15.0,187.5,0.0,0,16.0,12.0,12.285714285714286,0.0,4,3
2021-03-13,Pantoprazole,7.0,87.5,0.0,0,8.0,13.0,12.642857142857142,0.0,5,3
2021-03-14,Pantoprazole,11.0,137.5,0.0,0,17.0,16.0,12.0,0.0,6,3
2021-03-15,Pantoprazole,10.0,125.0,0.0,0,9.0,13.0,12.285714285714286,0.0,0,3
2021-03-16,Pantoprazole,11.0,137.5,0.0,0,17.0,12.0,12.357142857142858,0.0,1,3
2021-03-17,Pantoprazole,10.0,125.0,0.0,0,16.0,10.0,12.5,0.0,2,3
2021-03-18,Pantoprazole,8.0,100.0,0.0,0,14.0,11.0,12.357142857142858,0.0,3,3
2021-03-19,Pantoprazole,13.0,162.5,0.0,0,15.0,7.0,12.071428571428571,0.0,4,3
2021-03-20,Pantoprazole,8.0,100.0,0.0,0,7.0,10.0,11.857142857142858,0.0,5,3
2021-03-21,Pantoprazole,15.0,187.5,0.0,0,11.0,13.0,11.857142857142858,0.0,6,3
2021-03-22,Pantoprazole,12.0,150.0,0.0,0,10.0,10.0,11.714285714285714,0.0,0,3
2021-03-23,Pantoprazole,11.0,137.5,0.0,0,11.0,12.0,11.928571428571429,0.0,1,3
2021-03-24,Pantoprazole,14.0,175.0,0.0,0,10.0,16.0,11.5,0.0,2,3
2021-03-25,Pantoprazole,18.0,225.0,1.0,0,8.0,13.0,11.357142857142858,0.0,3,3
2021-03-26,Pantoprazole,15.0,187.5,0.0,0,13.0,11.0,11.642857142857142,1.0,4,3
2021-03-27,Pantoprazole,19.0,237.5,0.0,0,8.0,7.0,11.642857142857142,1.0,5,3
2021-03-28,Pantoprazole,12.0,150.0,0.0,0,15.0,10.0,12.5,1.0,6,3
2021-03-29,Pantoprazole,15.0,187.5,0.0,0,12.0,16.0,12.571428571428571,1.0,0,3
2021-03-30,Pantoprazole,8.0,100.0,0.0,0,11.0,7.0,12.928571428571429,1.0,1,3
2021-03-31,Pantoprazole,6.0,75.0,0.0,0,14.0,9.0,12.714285714285714,1.0,2,3
2021-04-01,Pantoprazole,12.0,150.0,0.0,0,18.0,9.0,12.428571428571429,1.0,3,4
2021-04-02,Pantoprazole,14.0,175.0,0.0,0,15.0,12.0,12.714285714285714,1.0,4,4
2021-04-03,Pantoprazole,15.0,187.5,0.0,0,19.0,12.0,12.785714285714286,1.0,5,4
2021-04-04,Pantoprazole,13.0,162.5,0.0,0,12.0,16.0,13.285714285714286,1.0,6,4
2021-04-05,Pantoprazole,13.0,162.5,0.0,0,15.0,8.0,13.142857142857142,1.0,0,4
2021-04-06,Pantoprazole,14.0,175.0,0.0,0,8.0,17.0,13.214285714285714,1.0,1,4
2021-04-07,Pantoprazole,14.0,175.0,0.0,0,6.0,9.0,13.428571428571429,1.0,2,4
2021-04-08,Pantoprazole,9.0,112.5,0.0,0,12.0,17.0,13.428571428571429,1.0,3,4
2021-04-09,Pantoprazole,8.0,100.0,0.0,0,14.0,16.0,12.785714285714286,1.0,4,4
2021-04-10,Pantoprazole,14.0,175.0,0.0,0,15.0,14.0,12.285714285714286,1.0,5,4
2021-04-11,Pantoprazole,15.0,187.5,0.0,0,13.0,15.0,11.928571428571429,1.0,6,4
2021-04-12,Pantoprazole,11.0,137.5,0.0,0,13.0,7.0,12.142857142857142,1.0,0,4
2021-04-13,Pantoprazole,8.0,100.0,0.0,0,14.0,11.0,11.857142857142858,1.0,1,4
2021-04-14,Pantoprazole,8.0,100.0,0.0,0,14.0,10.0,11.857142857142858,1.0,2,4
2021-04-15,Pantoprazole,11.0,137.5,0.0,0,9.0,11.0,12.0,1.0,3,4
2021-04-16,Pantoprazole,12.0,150.0,0.0,0,8.0,10.0,11.928571428571429,1.0,4,4
2021-04-17,Pantoprazole,16.0,200.0,0.0,0,14.0,8.0,11.785714285714286,1.0,5,4
2021-04-18,Pantoprazole,13.0,162.5,0.0,0,15.0,13.0,11.857142857142858,1.0,6,4
2021-04-19,Pantoprazole,7.0,87.5,0.0,0,11.0,8.0,11.857142857142858,1.0,0,4
2021-04-20,Pantoprazole,18.0,225.0,0.0,0,8.0,15.0,11.428571428571429,1.0,1,4
2021-04-21,Pantoprazole,14.0,175.0,0.0,0,8.0,12.0,11.714285714285714,1.0,2,4
2021-04-22,Pantoprazole,11.0,137.5,0.0,0,11.0,11.0,11.714285714285714,1.0,3,4
2021-04-23,Pantoprazole,11.0,137.5,0.0,0,12.0,14.0,11.857142857142858,1.0,4,4
2021-04-24,Pantoprazole,11.0,137.5,0.0,0,16.0,18.0,12.071428571428571,1.0,5,4
2021-04-25,Pantoprazole,17.0,212.5,0.0,0,13.0,15.0,11.857142857142858,0.0,6,4
2021-04-26,Pantoprazole,6.0,75.0,0.0,0,7.0,19.0,12.0,0.0,0,4
2021-04-27,Pantoprazole,11.0,137.5,0.0,0,18.0,12.0,11.642857142857142,0.0,1,4
2021-04-28,Pantoprazole,12.0,150.0,0.0,0,14.0,15.0,11.857142857142858,0.0,2,4
2021-04-29,Pantoprazole,16.0,200.0,0.0,0,11.0,8.0,12.142857142857142,0.0,3,4
2021-04-30,Pantoprazole,13.0,162.5,0.0,0,11.0,6.0,12.5,0.0,4,4
2021-05-01,Pantoprazole,12.0,150.0,0.0,0,11.0,12.0,12.571428571428571,0.0,5,5
2021-05-02,Pantoprazole,13.0,162.5,0.0,0,17.0,14.0,12.285714285714286,0.0,6,5
2021-05-03,Pantoprazole,14.0,175.0,0.0,0,6.0,15.0,12.285714285714286,0.0,0,5
2021-05-04,Pantoprazole,16.0,200.0,0.0,0,11.0,13.0,12.785714285714286,0.0,1,5
2021-05-05,Pantoprazole,17.0,212.5,0.0,0,12.0,13.0,12.642857142857142,0.0,2,5
2021-05-06,Pantoprazole,13.0,162.5,0.0,0,16.0,14.0,12.857142857142858,0.0,3,5
2021-05-07,Pantoprazole,17.0,212.5,0.0,0,13.0,14.0,13.0,0.0,4,5
2021-05-08,Pantoprazole,13.0,162.5,0.0,0,12.0,9.0,13.428571428571429,0.0,5,5
2021-05-09,Pantoprazole,11.0,137.5,0.0,0,13.0,8.0,13.571428571428571,0.0,6,5
2021-05-10,Pantoprazole,14.0,175.0,0.0,0,14.0,14.0,13.142857142857142,0.0,0,5
2021-05-11,Pantoprazole,14.0,175.0,0.0,0,16.0,15.0,13.714285714285714,0.0,1,5
2021-05-12,Pantoprazole,14.0,175.0,0.0,0,17.0,11.0,13.928571428571429,0.0,2,5
2021-05-13,Pantoprazole,10.0,125.0,0.0,0,13.0,8.0,14.071428571428571,0.0,3,5
2021-05-14,Pantoprazole,12.0,150.0,0.0,0,17.0,8.0,13.642857142857142,0.0,4,5
2021-05-15,Pantoprazole,12.0,150.0,0.0,0,13.0,11.0,13.571428571428571,0.0,5,5
2021-05-16,Pantoprazole,10.0,125.0,0.0,0,11.0,12.0,13.571428571428571,0.0,6,5
2021-05-17,Pantoprazole,7.0,87.5,0.0,0,14.0,16.0,13.357142857142858,0.0,0,5
2021-05-18,Pantoprazole,11.0,137.5,0.0,0,14.0,13.0,12.857142857142858,0.0,1,5
2021-05-19,Pantoprazole,9.0,112.5,0.0,0,14.0,7.0,12.5,0.0,2,5
2021-05-20,Pantoprazole,14.0,175.0,0.0,0,10.0,18.0,11.928571428571429,0.0,3,5
2021-05-21,Pantoprazole,15.0,187.5,0.0,0,12.0,14.0,12.0,0.0,4,5
2021-05-22,Pantoprazole,12.0,150.0,0.0,0,12.0,11.0,11.857142857142858,0.0,5,5
2021-05-23,Pantoprazole,9.0,112.5,0.0,0,10.0,11.0,11.785714285714286,0.0,6,5
2021-05-24,Pantoprazole,10.0,125.0,0.0,0,7.0,11.0,11.642857142857142,0.0,0,5
2021-05-25,Pantoprazole,14.0,175.0,0.0,0,11.0,17.0,11.357142857142858,0.0,1,5
2021-05-26,Pantoprazole,7.0,87.5,0.0,0,9.0,6.0,11.357142857142858,0.0,2,5
2021-05-27,Pantoprazole,14.0,175.0,0.0,0,14.0,11.0,10.857142857142858,0.0,3,5
2021-05-28,Pantoprazole,14.0,175.0,0.0,0,15.0,12.0,11.142857142857142,0.0,4,5
2021-05-29,Pantoprazole,14.0,175.0,0.0,0,12.0,16.0,11.285714285714286,0.0,5,5
2021-05-30,Pantoprazole,10.0,125.0,0.0,0,9.0,13.0,11.428571428571429,0.0,6,5
2021-05-31,Pantoprazole,14.0,175.0,0.0,0,10.0,12.0,11.428571428571429,0.0,0,5
2021-06-01,Pantoprazole,13.0,162.5,0.0,0,14.0,13.0,11.928571428571429,0.0,1,6
2021-06-02,Pantoprazole,11.0,137.5,0.0,0,7.0,14.0,12.071428571428571,0.0,2,6
2021-06-03,Pantoprazole,12.0,150.0,0.0,0,14.0,16.0,12.214285714285714,0.0,3,6
2021-06-04,Pantoprazole,12.0,150.0,0.0,0,14.0,17.0,12.071428571428571,0.0,4,6
2021-06-05,Pantoprazole,17.0,212.5,0.0,0,14.0,13.0,11.857142857142858,0.0,5,6
2021-06-06,Pantoprazole,16.0,200.0,0.0,0,10.0,17.0,12.214285714285714,0.0,6,6
2021-06-07,Pantoprazole,11.0,137.5,0.0,0,14.0,13.0,12.714285714285714,0.0,0,6
2021-06-08,Pantoprazole,13.0,162.5,0.0,0,13.0,11.0,12.785714285714286,0.0,1,6
2021-06-09,Pantoprazole,14.0,175.0,0.0,0,11.0,14.0,12.714285714285714,0.0,2,6
2021-06-10,Pantoprazole,12.0,150.0,0.0,0,12.0,14.0,13.214285714285714,0.0,3,6
2021-06-11,Pantoprazole,19.0,237.5,0.0,0,12.0,14.0,13.071428571428571,0.0,4,6
2021-06-12,Pantoprazole,14.0,175.0,0.0,0,17.0,10.0,13.428571428571429,0.0,5,6
2021-06-13,Pantoprazole,5.0,62.5,0.0,0,16.0,12.0,13.428571428571429,0.0,6,6
2021-06-14,Pantoprazole,8.0,100.0,0.0,0,11.0,12.0,13.071428571428571,0.0,0,6
2021-06-15,Pantoprazole,12.0,150.0,0.0,0,13.0,10.0,12.642857142857142,0.0,1,6
2021-06-16,Pantoprazole,7.0,87.5,0.0,0,14.0,7.0,12.571428571428571,0.0,2,6
2021-06-17,Pantoprazole,15.0,187.5,0.0,0,12.0,11.0,12.285714285714286,0.0,3,6
2021-06-18,Pantoprazole,10.0,125.0,0.0,0,19.0,9.0,12.5,0.0,4,6
2021-06-19,Pantoprazole,12.0,150.0,0.0,0,14.0,14.0,12.357142857142858,0.0,5,6
2021-06-20,Pantoprazole,16.0,200.0,0.0,0,5.0,15.0,12.0,0.0,6,6
2021-06-21,Pantoprazole,9.0,112.5,0.0,0,8.0,12.0,12.0,0.0,0,6
2021-06-22,Pantoprazole,8.0,100.0,0.0,0,12.0,9.0,11.857142857142858,0.0,1,6
2021-06-23,Pantoprazole,12.0,150.0,0.0,0,7.0,10.0,11.5,0.0,2,6
2021-06-24,Pantoprazole,9.0,112.5,0.0,0,15.0,14.0,11.357142857142858,0.0,3,6
2021-06-25,Pantoprazole,9.0,112.5,0.0,0,10.0,7.0,11.142857142857142,0.0,4,6
2021-06-26,Pantoprazole,10.0,125.0,0.0,0,12.0,14.0,10.428571428571429,0.0,5,6
2021-06-27,Pantoprazole,8.0,100.0,0.0,0,16.0,14.0,10.142857142857142,0.0,6,6
2021-06-28,Pantoprazole,17.0,212.5,0.0,0,9.0,14.0,10.357142857142858,0.0,0,6
2021-06-29,Pantoprazole,11.0,137.5,0.0,0,8.0,10.0,11.0,0.0,1,6
2021-06-30,Pantoprazole,10.0,125.0,0.0,0,12.0,14.0,10.928571428571429,0.0,2,6
2021-07-01,Pantoprazole,10.0,125.0,0.0,0,9.0,13.0,11.142857142857142,0.0,3,7
2021-07-02,Pantoprazole,14.0,175.0,0.0,0,9.0,11.0,10.785714285714286,0.0,4,7
2021-07-03,Pantoprazole,13.0,162.5,0.0,0,10.0,12.0,11.071428571428571,0.0,5,7
2021-07-04,Pantoprazole,11.0,137.5,0.0,0,8.0,12.0,11.142857142857142,0.0,6,7
2021-07-05,Pantoprazole,12.0,150.0,0.0,0,17.0,17.0,10.785714285714286,0.0,0,7
2021-07-06,Pantoprazole,6.0,75.0,0.0,0,11.0,16.0,11.0,0.0,1,7
2021-07-07,Pantoprazole,10.0,125.0,0.0,0,10.0,11.0,10.857142857142858,0.0,2,7
2021-07-08,Pantoprazole,6.0,75.0,0.0,0,10.0,13.0,10.714285714285714,0.0,3,7
2021-07-09,Pantoprazole,7.0,87.5,0.0,0,14.0,14.0,10.5,0.0,4,7
2021-07-10,Pantoprazole,10.0,125.0,0.0,0,13.0,12.0,10.357142857142858,0.0,5,7
2021-07-11,Pantoprazole,10.0,125.0,0.0,0,11.0,19.0,10.357142857142858,0.0,6,7
2021-07-12,Pantoprazole,7.0,87.5,1.0,0,12.0,14.0,10.5,0.0,0,7
2021-07-13,Pantoprazole,13.0,162.5,0.0,0,6.0,5.0,9.785714285714286,1.0,1,7
2021-07-14,Pantoprazole,12.0,150.0,0.0,0,10.0,8.0,9.928571428571429,1.0,2,7
2021-07-15,Pantoprazole,10.0,125.0,0.0,0,6.0,12.0,10.071428571428571,1.0,3,7
2021-07-16,Pantoprazole,11.0,137.5,0.0,0,7.0,7.0,10.071428571428571,1.0,4,7
2021-07-17,Pantoprazole,11.0,137.5,0.0,0,10.0,15.0,9.857142857142858,1.0,5,7
2021-07-18,Pantoprazole,10.0,125.0,0.0,0,10.0,10.0,9.714285714285714,1.0,6,7
2021-07-19,Pantoprazole,12.0,150.0,0.0,0,7.0,12.0,9.642857142857142,1.0,0,7
2021-07-20,Pantoprazole,15.0,187.5,0.0,0,13.0,16.0,9.642857142857142,1.0,1,7
2021-07-21,Pantoprazole,16.0,200.0,0.0,0,12.0,9.0,10.285714285714286,1.0,2,7
2021-07-22,Pantoprazole,9.0,112.5,0.0,0,10.0,8.0,10.714285714285714,1.0,3,7
2021-07-23,Pantoprazole,13.0,162.5,0.0,0,11.0,12.0,10.928571428571429,1.0,4,7
2021-07-24,Pantoprazole,13.0,162.5,0.0,0,11.0,9.0,11.357142857142858,1.0,5,7
2021-07-25,Pantoprazole,14.0,175.0,0.0,0,10.0,9.0,11.571428571428571,1.0,6,7
2021-07-26,Pantoprazole,16.0,200.0,1.0,0,12.0,10.0,11.857142857142858,1.0,0,7
2021-07-27,Pantoprazole,8.0,100.0,0.0,0,15.0,8.0,12.5,2.0,1,7
2021-07-28,Pantoprazole,10.0,125.0,0.0,0,16.0,17.0,12.142857142857142,2.0,2,7
2021-07-29,Pantoprazole,13.0,162.5,0.0,0,9.0,11.0,12.0,2.0,3,7
2021-07-30,Pantoprazole,12.0,150.0,0.0,0,13.0,10.0,12.214285714285714,2.0,4,7
2021-07-31,Pantoprazole,8.0,100.0,0.0,0,13.0,10.0,12.285714285714286,2.0,5,7
2021-08-01,Pantoprazole,11.0,137.5,0.0,0,14.0,14.0,12.071428571428571,2.0,6,8
2021-08-02,Pantoprazole,10.0,125.0,0.0,0,16.0,13.0,12.142857142857142,2.0,0,8
2021-08-03,Pantoprazole,11.0,137.5,0.0,0,8.0,11.0,12.0,2.0,1,8
2021-08-04,Pantoprazole,10.0,125.0,0.0,0,10.0,12.0,11.714285714285714,2.0,2,8
2021-08-05,Pantoprazole,12.0,150.0,0.0,0,13.0,6.0,11.285714285714286,2.0,3,8
2021-08-06,Pantoprazole,14.0,175.0,0.0,0,12.0,10.0,11.5,2.0,4,8
2021-08-07,Pantoprazole,14.0,175.0,0.0,0,8.0,6.0,11.571428571428571,2.0,5,8
2021-08-08,Pantoprazole,7.0,87.5,1.0,0,11.0,7.0,11.642857142857142,2.0,6,8
2021-08-09,Pantoprazole,9.0,112.5,0.0,0,10.0,10.0,11.142857142857142,3.0,0,8
2021-08-10,Pantoprazole,7.0,87.5,0.0,0,11.0,10.0,10.642857142857142,3.0,1,8
2021-08-11,Pantoprazole,8.0,100.0,0.0,0,10.0,7.0,10.571428571428571,3.0,2,8
2021-08-12,Pantoprazole,17.0,212.5,0.0,0,12.0,13.0,10.428571428571429,2.0,3,8
2021-08-13,Pantoprazole,12.0,150.0,0.0,0,14.0,12.0,10.714285714285714,2.0,4,8
2021-08-14,Pantoprazole,11.0,137.5,0.0,0,14.0,10.0,10.714285714285714,2.0,5,8
2021-08-15,Pantoprazole,12.0,150.0,0.0,0,7.0,11.0,10.928571428571429,2.0,6,8
2021-08-16,Pantoprazole,20.0,250.0,0.0,0,9.0,11.0,11.0,2.0,0,8
2021-08-17,Pantoprazole,13.0,162.5,0.0,0,7.0,10.0,11.714285714285714,2.0,1,8
2021-08-18,Pantoprazole,10.0,125.0,0.0,0,8.0,12.0,11.857142857142858,2.0,2,8
2021-08-19,Pantoprazole,11.0,137.5,1.0,0,17.0,15.0,11.857142857142858,2.0,3,8
2021-08-20,Pantoprazole,11.0,137.5,0.0,0,12.0,16.0,11.785714285714286,3.0,4,8
2021-08-21,Pantoprazole,14.0,175.0,0.0,0,11.0,9.0,11.571428571428571,3.0,5,8
2021-08-22,Pantoprazole,7.0,87.5,0.0,0,12.0,13.0,11.571428571428571,3.0,6,8
2021-08-23,Pantoprazole,9.0,112.5,0.0,0,20.0,13.0,11.571428571428571,3.0,0,8
2021-08-24,Pantoprazole,14.0,175.0,0.0,0,13.0,14.0,11.571428571428571,3.0,1,8
2021-08-25,Pantoprazole,11.0,137.5,0.0,0,10.0,16.0,12.071428571428571,3.0,2,8
2021-08-26,Pantoprazole,12.0,150.0,0.0,0,11.0,8.0,12.285714285714286,2.0,3,8
2021-08-27,Pantoprazole,12.0,150.0,0.0,0,11.0,10.0,11.928571428571429,2.0,4,8
2021-08-28,Pantoprazole,10.0,125.0,0.0,0,14.0,13.0,11.928571428571429,2.0,5,8
2021-08-29,Pantoprazole,3.0,37.5,0.0,0,7.0,12.0,11.857142857142858,2.0,6,8
2021-08-30,Pantoprazole,15.0,187.5,0.0,0,9.0,8.0,11.214285714285714,2.0,0,8
2021-08-31,Pantoprazole,10.0,125.0,0.0,0,14.0,11.0,10.857142857142858,2.0,1,8
2021-09-01,Pantoprazole,21.0,262.5,0.0,0,11.0,10.0,10.642857142857142,2.0,2,9
2021-09-02,Pantoprazole,16.0,200.0,0.0,0,12.0,11.0,11.428571428571429,2.0,3,9
2021-09-03,Pantoprazole,8.0,100.0,0.0,0,12.0,10.0,11.785714285714286,2.0,4,9
2021-09-04,Pantoprazole,11.0,137.5,0.0,0,10.0,12.0,11.571428571428571,2.0,5,9
2021-09-05,Pantoprazole,8.0,100.0,0.0,0,3.0,14.0,11.357142857142858,2.0,6,9
